country,year,population,continent,life_exp,gdp_cap,ln_population,ln_life_exp,ln_gdpPercap
Malawi,2002,11824495,Africa,45.009,665.4231186,7.072782602,1.653299364,6.500423107
Malawi,2007,13327079,Africa,48.303,759.3499101,7.124734972,1.683974105,6.632462686
Malaysia,1952,6748378,Asia,48.463,1831.132894,6.829199401,1.685410295,7.512690122
Malaysia,1957,7739235,Asia,52.102,1810.066992,6.888698034,1.716854395,7.501119136
Malaysia,1962,8906385,Asia,55.737,2036.884944,6.949701465,1.746143589,7.619176932
Malaysia,1967,10154878,Asia,59.371,2277.742396,7.00667471,1.773574364,7.730940054
Malaysia,1972,11441462,Asia,63.01,2849.09478,7.058481523,1.79940948,7.954756602
Malaysia,1977,12845381,Asia,65.256,3827.921571,7.10874699,1.814620449,8.250077264
Malaysia,1982,14441916,Asia,68,4920.355951,7.159624815,1.832508913,8.501136155
Malaysia,1987,16331785,Asia,69.5,5249.802653,7.213033654,1.841984805,8.565945765
Malaysia,1992,18319502,Asia,70.693,7277.912802,7.262913664,1.849376412,8.892599397
Malaysia,1997,20476091,Asia,71.938,10132.90964,7.311247051,1.85695836,9.223543786
Malaysia,2002,22662365,Asia,73.044,10206.97794,7.35530523,1.863584548,9.230826877
Malaysia,2007,24821286,Asia,74.241,12451.6558,7.394824279,1.870643813,9.429608889
Mali,1952,3838168,Africa,33.685,452.3369807,6.58412398,1.527436552,6.114427435
Mali,1957,4241884,Africa,35.307,490.3821867,6.627558788,1.547860818,6.19518506
Mali,1962,4690372,Africa,36.936,496.1743428,6.671207289,1.567449862,6.206927363
Mali,1967,5212416,Africa,38.487,545.0098873,6.717039069,1.58531406,6.300803936
Mali,1972,5828158,Africa,39.977,581.3688761,6.765531317,1.6018102,6.365385454
Mali,1977,6491649,Africa,41.714,686.3952693,6.81235503,1.620281837,6.531453656
Mali,1982,6998256,Africa,43.916,618.0140641,6.844989825,1.642622776,6.426511215
Mali,1987,7634008,Africa,46.364,684.1715576,6.882752611,1.666180897,6.528208701
Mali,1992,8416215,Africa,48.388,739.014375,6.925116821,1.684737672,6.605317373
Mali,1997,9384984,Africa,49.903,790.2579846,6.972433537,1.698126655,6.672359455
Mali,2002,10580176,Africa,51.818,951.4097518,7.024492892,1.714480647,6.857944834
Mali,2007,12031795,Africa,54.467,1042.581557,7.080330424,1.736133455,6.949455183
Mauritania,1952,1022556,Africa,40.543,743.1159097,6.009687101,1.607915881,6.610852035
Mauritania,1957,1076852,Africa,42.338,846.1202613,6.032156019,1.626730339,6.740661502
Mauritania,1962,1146757,Africa,44.248,1055.896036,6.0594714,1.645893645,6.962145009
Mauritania,1967,1230542,Africa,46.289,1421.145193,6.090096441,1.665477799,7.2592183
Mauritania,1972,1332786,Africa,48.437,1586.851781,6.124760422,1.685177237,7.36950732
Mauritania,1977,1456688,Africa,50.852,1497.492223,6.163366543,1.706308038,7.311547137
Mauritania,1982,1622136,Africa,53.599,1481.150189,6.210087263,1.729156687,7.30057422
Mauritania,1987,1841240,Africa,56.145,1421.603576,6.265110401,1.749311086,7.259540792
Mauritania,1992,2119465,Africa,58.333,1361.369784,6.326226249,1.765914312,7.216246666
Mauritania,1997,2444741,Africa,60.43,1483.136136,6.388232856,1.781252594,7.301914136
Mauritania,2002,2828858,Africa,62.247,1579.019543,6.451611148,1.794118425,7.364559391
Mauritania,2007,3270065,Africa,64.164,1803.151496,6.514556385,1.80729143,7.497291244
Mauritius,1952,516556,Africa,50.986,1967.955707,5.71311741,1.707450942,7.584750571
Mauritius,1957,609816,Africa,58.089,2034.037981,5.785198815,1.7640939,7.617778249
Mauritius,1962,701016,Africa,60.246,2529.067487,5.84572793,1.779928217,7.835605932
Mauritius,1967,789309,Africa,61.557,2475.387562,5.897247055,1.789277446,7.814152253
Mauritius,1972,851334,Africa,62.944,2575.484158,5.930099978,1.798954338,7.853792818
Mauritius,1977,913025,Africa,64.93,3710.982963,5.960482669,1.812445403,8.21905207
Mauritius,1982,992040,Africa,66.711,3688.037739,5.996529184,1.824197451,8.212849818
Mauritius,1987,1042663,Africa,68.74,4783.586903,6.018143962,1.837209528,8.472945942
Mauritius,1992,1096202,Africa,69.745,6058.253846,6.03989059,1.843513079,8.709176893
Mauritius,1997,1149818,Africa,70.736,7425.705295,6.060629103,1.849640498,8.912702948
Mauritius,2002,1200206,Africa,71.954,9021.815894,6.079255794,1.857054942,9.107400911
Mauritius,2007,1250882,Africa,72.801,10956.99112,6.097216343,1.862137345,9.30173299
Mexico,1952,30144317,Americas,50.789,3478.125529,7.479205448,1.705769662,8.154248787
Mexico,1957,35015548,Americas,55.19,4131.546641,7.544260928,1.741860394,8.326407105
Mexico,1962,41121485,Americas,58.299,4581.609385,7.61406879,1.765661105,8.429805609
Mexico,1967,47995559,Americas,60.11,5754.733883,7.681201054,1.778946728,8.657778079
Mexico,1972,55984294,Americas,62.361,6809.40669,7.748066206,1.794913071,8.826060272
Mexico,1977,63759976,Americas,65.032,7674.929108,7.804548145,1.813127111,8.945714336
Mexico,1982,71640904,Americas,67.405,9611.147541,7.855161057,1.828692113,9.170678906
Mexico,1987,80122492,Americas,69.498,8688.156003,7.903754448,1.841972307,9.069715998
Mexico,1992,88111030,Americas,71.455,9472.384295,7.945030278,1.854032624,9.156135928
Mexico,1997,95895146,Americas,73.67,9767.29753,7.981796625,1.86729067,9.186795098
Mexico,2002,102479927,Americas,74.902,10742.44053,8.010638807,1.874493414,9.28195758
Mexico,2007,108700891,Americas,76.195,11977.57496,8.036233104,1.881926473,9.390791427
Mongolia,1952,800663,Asia,42.244,786.5668575,5.903449759,1.625765034,6.667677725
Mongolia,1957,882134,Asia,45.248,912.6626085,5.945534561,1.655599388,6.816366271
Mongolia,1962,1010280,Asia,48.251,1056.353958,6.004441756,1.683506319,6.962578596
Mongolia,1967,1149500,Asia,51.253,1226.04113,6.060508976,1.709719291,7.111545664
Mongolia,1972,1320500,Asia,53.754,1421.741975,6.120738406,1.730410787,7.259638142
Mongolia,1977,1528000,Asia,55.491,1647.511665,6.184123354,1.744222551,7.407021347
Mongolia,1982,1756032,Asia,57.489,2000.603139,6.244532426,1.759584754,7.601203984
Mongolia,1987,2015133,Asia,60.222,2338.008304,6.304303715,1.779755175,7.757054694
Mongolia,1992,2312802,Asia,61.271,1785.402016,6.364138454,1.787254968,7.487398888
Mongolia,1997,2494803,Asia,63.625,1902.2521,6.397036258,1.803627795,7.550793779
Mongolia,2002,2674234,Asia,65.033,2140.739323,6.427199406,1.813133789,7.668906526
Mongolia,2007,2874127,Asia,66.803,3095.772271,6.458505955,1.824795966,8.037792676
Montenegro,1952,413834,Europe,59.164,2647.585601,5.616826169,1.772057528,7.88140341
Montenegro,1957,442829,Europe,61.448,3682.259903,5.646236054,1.788507752,8.211281947
Montenegro,1962,474528,Europe,63.728,4649.593785,5.676261844,1.804330289,8.444535137
Montenegro,1967,501035,Europe,67.178,5907.850937,5.699868065,1.82722707,8.684037413
Montenegro,1972,527678,Europe,70.636,7778.414017,5.722368988,1.849026098,8.959107743
Montenegro,1977,560073,Europe,73.066,9595.929905,5.748244637,1.863715333,9.169094319
Montenegro,1982,562548,Europe,74.101,11222.58762,5.750159585,1.869824069,9.325683778
Montenegro,1987,569473,Europe,74.865,11732.51017,5.755473138,1.874278829,9.370118914
Montenegro,1992,621621,Europe,75.435,7003.339037,5.793525678,1.877572895,8.85414232
Montenegro,1997,692651,Europe,75.445,6465.613349,5.840514466,1.877630463,8.774253159
Montenegro,2002,720230,Europe,73.981,6557.194282,5.857471207,1.869120197,8.78831809
Montenegro,2007,684736,Europe,74.543,9253.896111,5.835523162,1.872406867,9.132799943
Morocco,1952,9939217,Africa,42.873,1688.20357,6.997352173,1.632183874,7.431420266
Morocco,1957,11406350,Africa,45.423,1642.002314,7.057146694,1.657275814,7.403671699
Morocco,1962,13056604,Africa,47.924,1566.353493,7.115830232,1.680553059,7.356505581
Morocco,1967,14770296,Africa,50.335,1711.04477,7.169389199,1.701870073,7.44485944
Morocco,1972,16660670,Africa,52.862,1930.194975,7.221692462,1.72314359,7.5653763
Morocco,1977,18396941,Africa,55.73,2370.619976,7.264745616,1.746089043,7.770906793
Morocco,1982,20198730,Africa,59.65,2702.620356,7.305324064,1.775610448,7.901977084
Morocco,1987,22987397,Africa,62.677,2755.046991,7.361489796,1.797108201,7.921189778
Morocco,1992,25798239,Africa,65.393,2948.047252,7.411590062,1.815531262,7.988898282
Morocco,1997,28529501,Africa,67.66,2982.101858,7.455294176,1.830331993,8.000383652
Morocco,2002,31167783,Africa,69.615,3258.495584,7.493705912,1.842702827,8.089020891
Morocco,2007,33757175,Africa,71.164,3820.17523,7.528366095,1.852260351,8.248051572
Mozambique,1952,6446316,Africa,31.286,468.5260381,6.809311591,1.495350041,6.149591678
Mozambique,1957,7038035,Africa,33.779,495.5868333,6.847451422,1.528646788,6.205742582
Mozambique,1962,7788944,Africa,36.161,556.6863539,6.891478581,1.558240432,6.322001982
Mozambique,1967,8680909,Africa,38.113,566.6691539,6.938565204,1.581073135,6.339775631
Mozambique,1972,9809596,Africa,40.328,724.9178037,6.991651122,1.605606684,6.586058274
Mozambique,1977,11127868,Africa,42.495,502.3197334,7.046411965,1.628337834,6.219236836
Mozambique,1982,12587223,Africa,42.795,462.2114149,7.099929926,1.631393031,6.136022394
Mozambique,1987,12891952,Africa,42.861,389.8761846,7.11031868,1.632062299,5.965829213
Mozambique,1992,13160731,Africa,44.284,410.8968239,7.119280012,1.646246842,6.018342146
Mozambique,1997,16603334,Africa,46.344,472.3460771,7.220195304,1.665993515,6.157711931
Mozambique,2002,18473780,Africa,44.026,633.6179466,7.266555767,1.643709229,6.451446165
Mozambique,2007,19951656,Africa,42.082,823.6856205,7.299978948,1.624096372,6.713788929
Myanmar,1952,20092996,Asia,36.319,331,7.303044698,1.560133882,5.802118375
Myanmar,1957,21731844,Asia,41.905,350,7.337096579,1.622265845,5.857933154
Myanmar,1962,23634436,Asia,45.108,388,7.373545243,1.654253572,5.96100534
Myanmar,1967,25870271,Asia,49.379,349,7.412800978,1.693542291,5.855071922
Myanmar,1972,28466390,Asia,53.07,357,7.454332395,1.724849088,5.877735782
Myanmar,1977,31528087,Asia,56.059,371,7.49869762,1.748645346,5.916202063
Myanmar,1982,34680442,Asia,58.056,424,7.540084624,1.76384711,6.049733455
Myanmar,1987,38028578,Asia,58.339,385,7.580110086,1.765958981,5.953243334
Myanmar,1992,40546538,Asia,59.32,347,7.607953779,1.773201142,5.84932478
Myanmar,1997,43247867,Asia,60.328,415,7.635964693,1.780518928,6.02827852
Myanmar,2002,45598081,Asia,59.908,611,7.658946566,1.777484821,6.415096959
Myanmar,2007,47761980,Asia,62.069,944,7.679082322,1.792874748,6.850126166
Namibia,1952,485831,Africa,41.725,2423.780443,5.686485223,1.620396345,7.793083767
Namibia,1957,548080,Africa,45.226,2621.448058,5.738843955,1.655388178,7.871482138
Namibia,1962,621392,Africa,48.386,3173.215595,5.793365658,1.684719721,8.062500736
Namibia,1967,706640,Africa,51.159,3793.694753,5.849198217,1.708922047,8.241095692
Namibia,1972,821782,Africa,53.867,3746.080948,5.914756624,1.731322789,8.228465492
Namibia,1977,977026,Africa,56.437,3876.485958,5.989906121,1.75156392,8.262684341
Namibia,1982,1099010,Africa,58.968,4191.100511,6.041001644,1.770616398,8.34071863
Namibia,1987,1278184,Africa,60.835,3693.731337,6.106593377,1.784153512,8.214392429
Namibia,1992,1554253,Africa,61.999,3804.537999,6.191521714,1.792384685,8.243949843
Namibia,1997,1774766,Africa,58.909,3899.52426,6.2491411,1.770181651,8.26860984
Namibia,2002,1972153,Africa,51.479,4072.324751,6.294940605,1.711630102,8.311969307
Namibia,2007,2055080,Africa,52.906,4811.060429,6.312828733,1.723504928,8.478672802
Nepal,1952,9182536,Asia,36.157,545.8657229,6.96296264,1.558192389,6.302373017
Nepal,1957,9682338,Asia,37.686,597.9363558,6.985980239,1.576180044,6.39348432
Nepal,1962,10332057,Asia,39.393,652.3968593,7.014186793,1.595419056,6.480653057
Nepal,1967,11261690,Asia,41.472,676.4422254,7.051603568,1.61775498,6.516847042
Nepal,1972,12412593,Asia,43.971,674.7881296,7.093862515,1.643166343,6.51439876
Nepal,1977,13933198,Asia,46.748,694.1124398,7.144050809,1.669763035,6.542633964
Nepal,1982,15796314,Asia,49.594,718.3730947,7.198555758,1.695429138,6.576989065
Nepal,1987,17917180,Asia,52.537,775.6324501,7.253269657,1.72046527,6.653678761
Nepal,1992,20326209,Asia,55.727,897.7403604,7.308056387,1.746065664,6.799880896
Nepal,1997,23001113,Asia,59.426,1010.892138,7.361748852,1.773976499,6.918588525
Nepal,2002,25873917,Asia,61.34,1057.206311,7.412862181,1.787743772,6.963385152
Nepal,2007,28901790,Asia,63.785,1091.359778,7.460924741,1.80471856,6.9951797
Netherlands,1952,10381988,Europe,72.13,8941.571858,7.016280523,1.858115932,9.098466676
Netherlands,1957,11026383,Europe,72.99,11276.19344,7.042433074,1.863263364,9.330449007
Netherlands,1962,11805689,Europe,73.23,12790.84956,7.072091338,1.864689034,9.456485316
Netherlands,1967,12596822,Europe,73.82,15363.25136,7.100260993,1.868174041,9.639733661
Netherlands,1972,13329874,Europe,73.75,18794.74567,7.124826044,1.867762025,9.841332624
Netherlands,1977,13852989,Europe,75.24,21209.0592,7.141543489,1.876448787,9.96218369
Netherlands,1982,14310401,Europe,76.05,21399.46046,7.155651804,1.881099218,9.971120989
Netherlands,1987,14665278,Europe,76.83,23651.32361,7.1662903,1.885530833,10.07117436
Netherlands,1992,15174244,Europe,77.42,26790.94961,7.181107063,1.888853167,10.19581941
Netherlands,1997,15604464,Europe,78.03,30246.13063,7.193248856,1.892261607,10.31712354
Netherlands,2002,16122830,Europe,78.53,33724.75778,7.207441275,1.895035597,10.4259875
Netherlands,2007,16570613,Europe,79.762,36797.93332,7.219338575,1.901796035,10.51319696
New Zealand,1952,1994794,Oceania,69.39,10556.57566,6.299898053,1.841296887,9.26450423
New Zealand,1957,2229407,Oceania,70.26,12247.39532,6.34818936,1.846708145,9.413068566
New Zealand,1962,2488550,Oceania,71.24,13175.678,6.395946371,1.852723911,9.486127833
New Zealand,1967,2728150,Oceania,71.52,14463.91893,6.435868245,1.854427506,9.579412478
New Zealand,1972,2929100,Oceania,71.89,16046.03728,6.466734199,1.856668484,9.6832172
New Zealand,1977,3164900,Oceania,72.22,16233.7177,6.500359992,1.858657484,9.694845698
New Zealand,1982,3210650,Oceania,73.84,17632.4104,6.506592965,1.868291688,9.777493988
New Zealand,1987,3317166,Oceania,74.32,19007.19129,6.520767205,1.871105701,9.852572675
New Zealand,1992,3437674,Oceania,76.33,18363.32494,6.536264689,1.882695262,9.818110745
New Zealand,1997,3676187,Oceania,77.55,21050.41377,6.565397595,1.889581802,9.954675495
New Zealand,2002,3908037,Oceania,79.11,23189.80135,6.591958667,1.898231385,10.05146786
New Zealand,2007,4115771,Oceania,80.204,25185.00911,6.614451203,1.904196028,10.13400422
Nicaragua,1952,1165790,Americas,42.314,3112.363948,6.066620326,1.626484082,8.043137828
Nicaragua,1957,1358828,Americas,45.432,3457.415947,6.133164487,1.657361856,8.148276753
Nicaragua,1962,1590597,Americas,48.632,3634.364406,6.201560159,1.68692213,8.198189521
Nicaragua,1967,1865490,Americas,51.884,4643.393534,6.270792925,1.715033451,8.443200743
Nicaragua,1972,2182908,Americas,55.151,4688.593267,6.339035432,1.741553391,8.452887873
Nicaragua,1977,2554598,Americas,57.47,5486.371089,6.407322568,1.759441197,8.610022312
Nicaragua,1982,2979423,Americas,59.298,3470.338156,6.474132166,1.773040046,8.152007319
Nicaragua,1987,3344353,Americas,62.008,2955.984375,6.524312111,1.792447724,7.991586996
Nicaragua,1992,4017939,Americas,65.843,2170.151724,6.604003339,1.81850961,7.682552363
Nicaragua,1997,4609572,Americas,68.426,2253.023004,6.663660603,1.835221153,7.720028151
Nicaragua,2002,5146848,Americas,70.836,2474.548819,6.711541343,1.850254029,7.813813363
Nicaragua,2007,5675356,Americas,72.899,2749.320965,6.753993109,1.862721571,7.919109238
Niger,1952,3379468,Africa,37.444,761.879376,6.528848338,1.573382237,6.635788244
Niger,1957,3692184,Africa,38.598,835.5234025,6.567283336,1.586564802,6.728058358
Niger,1962,4076008,Africa,39.487,997.7661127,6.610235028,1.59645414,6.905518893
Niger,1967,4534062,Africa,40.118,1054.384891,6.656487454,1.603339274,6.960712834
Niger,1972,5060262,Africa,40.546,954.2092363,6.704173003,1.607948016,6.860882973
Niger,1977,5682086,Africa,41.291,808.8970728,6.754507803,1.615855401,6.695671681
Niger,1982,6437188,Africa,42.598,909.7221354,6.808696193,1.629389209,6.813139207
Niger,1987,7332638,Africa,44.555,668.3000228,6.865260245,1.648896448,6.504737209
Niger,1992,8392818,Africa,47.391,581.182725,6.923907805,1.675695873,6.365065208
Niger,1997,9666252,Africa,51.313,580.3052092,6.985258113,1.710227406,6.363554188
Niger,2002,11140655,Africa,54.496,601.0745012,7.046910725,1.736364626,6.398718889
Niger,2007,12894865,Africa,56.867,619.6768924,7.1104168,1.754860318,6.429198201
Nigeria,1952,33119096,Africa,36.324,1077.281856,7.520078474,1.560193667,6.982196348
Nigeria,1957,37173340,Africa,37.802,1100.592563,7.570231584,1.577514778,7.003604007
Nigeria,1962,41871351,Africa,39.36,1150.927478,7.621916974,1.59505509,7.048323399
Nigeria,1967,47287752,Africa,41.04,1014.514104,7.674748669,1.613207352,6.922165062
Nigeria,1972,53740085,Africa,42.821,1698.388838,7.730298349,1.631656805,7.437435338
Nigeria,1977,62209173,Africa,44.514,1981.951806,7.793854428,1.648496621,7.591837399
Nigeria,1982,73039376,Africa,45.826,1576.97375,7.863557054,1.661111951,7.363262941
Nigeria,1987,81551520,Africa,46.886,1385.029563,7.91143206,1.671043183,7.233476764
Nigeria,1992,93364244,Africa,47.472,1619.848217,7.970180585,1.676437529,7.390087731
Nigeria,1997,106207839,Africa,47.464,1624.941275,8.026156572,1.676364335,7.393226956
Nigeria,2002,119901274,Africa,46.608,1615.286395,8.078823798,1.668460467,7.387267554
Nigeria,2007,135031164,Africa,46.859,2013.977305,8.130434011,1.670793016,7.607866805
Norway,1952,3327728,Europe,72.67,10095.42172,6.522147821,1.86135516,9.219837305
Norway,1957,3491938,Europe,73.44,11653.97304,6.543066524,1.865932668,9.363402434
Norway,1962,3638919,Europe,73.47,13450.40151,6.560972389,1.86611004,9.506764237
Norway,1967,3786019,Europe,74.08,16361.87647,6.578182789,1.869700974,9.702709302
Norway,1972,3933004,Europe,74.34,18965.05551,6.594724388,1.871222557,9.850353381
Norway,1977,4043205,Europe,75.37,23311.34939,6.606725762,1.877198515,10.05669562
Norway,1982,4114787,Europe,75.97,26298.63531,6.614347359,1.880642126,10.17727233
Norway,1987,4186147,Europe,75.89,31540.9748,6.621814475,1.880184553,10.35904277
Norway,1992,4286357,Europe,77.32,33965.66115,6.63208834,1.888291845,10.43310533
Norway,1997,4405672,Europe,78.32,41283.16433,6.644012161,1.893872679,10.62821005
Norway,2002,4535591,Europe,79.05,44683.97525,6.656633885,1.897901874,10.70737022
Norway,2007,4627926,Europe,80.196,49357.19017,6.665386406,1.904152707,10.80683873
Oman,1952,507833,Asia,37.578,1828.230307,5.705720919,1.574933662,7.511103733
Oman,1957,561977,Asia,40.08,2242.746551,5.749718542,1.602927713,7.715456533
Oman,1962,628164,Asia,43.165,2924.638113,5.798073043,1.635131745,7.98092603
Oman,1967,714775,Asia,46.988,4720.942687,5.854169354,1.67198696,8.45976378
Oman,1972,829050,Asia,52.143,10618.03855,5.918580724,1.717196014,9.270309584
Oman,1977,1004533,Asia,57.367,11848.34392,6.001964208,1.758662139,9.379943383
Oman,1982,1301048,Asia,62.728,12954.79101,6.114293319,1.797461441,9.469220961
Oman,1987,1593882,Asia,67.734,18115.22313,6.202456166,1.830806723,9.804507921
Oman,1992,1915208,Asia,71.197,18616.70691,6.282215947,1.852461694,9.831814678
Oman,1997,2283635,Asia,72.499,19702.05581,6.358626691,1.860332016,9.888478265
Oman,2002,2713462,Asia,74.193,19774.83687,6.433523744,1.870362932,9.892165543
Oman,2007,3204897,Asia,75.64,22316.19287,6.505814077,1.87875152,10.01306783
Pakistan,1952,41346560,Asia,43.436,684.5971438,7.616439382,1.637849824,6.528830554
Pakistan,1957,46679944,Asia,45.557,747.0835292,7.669130326,1.658555117,6.616176998
Pakistan,1962,53100671,Asia,47.67,803.3427418,7.725100009,1.678245152,6.68878145
Pakistan,1967,60641899,Asia,49.8,942.4082588,7.782772793,1.697229343,6.848438576
Pakistan,1972,69325921,Asia,51.929,1049.938981,7.840895648,1.715409959,6.956487328
Pakistan,1977,78152686,Asia,54.043,1175.921193,7.892943909,1.732739449,7.069807113
Pakistan,1982,91462088,Asia,56.158,1443.429832,7.961241112,1.749411633,7.274777388
Pakistan,1987,105186881,Asia,58.245,1704.686583,8.021961578,1.76525865,7.441136551
Pakistan,1992,120065004,Asia,60.838,1971.829464,8.07941644,1.784174929,7.586717053
Pakistan,1997,135564834,Asia,61.818,2049.350521,8.132147047,1.79111495,7.625278203
Pakistan,2002,153403524,Asia,63.61,2092.712441,8.185835336,1.803525396,7.646216322
Pakistan,2007,169270617,Asia,65.483,2605.94758,8.228581577,1.816128568,7.865551642
Panama,1952,940080,Americas,55.191,2480.380334,5.973164813,1.741868263,7.816167188
Panama,1957,1063506,Americas,59.201,2961.800905,6.026739944,1.772329043,7.993552776
Panama,1962,1215725,Americas,61.817,3536.540301,6.084835348,1.791107925,8.170904212
Panama,1967,1405486,Americas,64.071,4421.009084,6.147826524,1.806661502,8.394123249
Panama,1972,1616384,Americas,66.216,5364.249663,6.208544543,1.820962942,8.587511788
Panama,1977,1839782,Americas,68.681,5351.912144,6.264766366,1.83683661,8.585209186
Panama,1982,2036305,Americas,70.472,7009.601598,6.308842828,1.848016597,8.855036145
Panama,1987,2253639,Americas,71.523,7034.779161,6.35288435,1.854445722,8.858621578
Panama,1992,2484997,Americas,72.462,6618.74305,6.395325869,1.860110317,8.797660759
Panama,1997,2734531,Americas,73.738,7113.692252,6.436882851,1.867691354,8.869776692
Panama,2002,2990875,Americas,74.712,7356.031934,6.475798263,1.873390362,8.903275927
Panama,2007,3242173,Americas,75.537,9809.185636,6.510836185,1.878159733,9.191074535
Paraguay,1952,1555876,Americas,62.649,1952.308701,6.191974982,1.796914143,7.5767679
Paraguay,1957,1770902,Americas,63.196,2046.154706,6.248194528,1.80068959,7.623717558
Paraguay,1962,2009813,Americas,64.361,2148.027146,6.303155651,1.808622783,7.672305093
Paraguay,1967,2287985,Americas,64.951,2299.376311,6.359453173,1.812585842,7.740393196
Paraguay,1972,2614104,Americas,65.815,2523.337977,6.417322862,1.818324886,7.833337898
Paraguay,1977,2984494,Americas,66.353,3248.373311,6.47487071,1.821860563,8.08590963
Paraguay,1982,3366439,Americas,66.874,4258.503604,6.527170749,1.825257301,8.356673111
Paraguay,1987,3886512,Americas,67.378,3998.875695,6.589560013,1.828518116,8.293768524
Paraguay,1992,4483945,Americas,68.225,4196.411078,6.651660277,1.833943544,8.341984934
Paraguay,1997,5154123,Americas,69.4,4247.400261,6.712154779,1.84135947,8.354062371
Paraguay,2002,5884491,Americas,70.755,3783.674243,6.769708903,1.849757135,8.238450838
Paraguay,2007,6667147,Americas,71.752,4172.838464,6.823940031,1.855834011,8.33635177
Peru,1952,8025700,Americas,43.902,3758.523437,6.904482922,1.642484305,8.231781456
Peru,1957,9146100,Americas,46.263,4245.256698,6.961235945,1.665233792,8.353557568
Peru,1962,10516500,Americas,49.096,4957.037982,7.021871226,1.69104611,8.50856366
Peru,1967,12132200,Americas,51.445,5788.09333,7.083939561,1.711343172,8.663558212
Peru,1972,13954700,Americas,55.448,5937.827283,7.144720504,1.743885886,8.689098568
Peru,1977,15990099,Americas,58.447,6281.290855,7.203851153,1.766762224,8.745330788
Peru,1982,18125129,Americas,61.406,6434.501797,7.258281106,1.788210808,8.769429696
Peru,1987,20195924,Americas,64.134,6360.943444,7.305263728,1.807088327,8.757931986
Peru,1992,22430449,Americas,66.458,4446.380924,7.350837967,1.822547267,8.399845769
Peru,1997,24748122,Americas,68.386,5838.347657,7.393542248,1.834967202,8.6722031
Peru,2002,26769436,Americas,69.906,5909.020073,7.427639221,1.844514453,8.684235288
Peru,2007,28674757,Americas,71.421,7408.905561,7.457499746,1.853825927,8.91043801
Philippines,1952,22438691,Asia,47.752,1272.880995,7.350997518,1.678991566,7.14903811
Philippines,1957,26072194,Asia,51.334,1547.944844,7.416177579,1.710405106,7.344683423
Philippines,1962,30325264,Asia,54.757,1649.552153,7.48180459,1.738439646,7.408259108
Philippines,1967,35356600,Asia,56.393,1814.12743,7.548470495,1.751225199,7.503359876
Philippines,1972,40850141,Asia,58.065,1989.37407,7.61119356,1.76391443,7.595575331
Philippines,1977,46850962,Asia,60.06,2373.204287,7.670718513,1.778585328,7.771996341
Philippines,1982,53456774,Asia,62.082,2603.273765,7.728002746,1.792965699,7.864525072
Philippines,1987,60017788,Asia,64.151,2189.634995,7.778279985,1.807203431,7.69149014
Philippines,1992,67185766,Asia,66.458,2279.324017,7.827277273,1.822547267,7.731634194
Philippines,1997,75012988,Asia,68.564,2536.534925,7.875136465,1.836096146,7.838554226
Philippines,2002,82995088,Asia,70.303,2650.921068,7.91905239,1.846973858,7.882662431
Philippines,2007,91077287,Asia,71.688,3190.481016,7.959410085,1.855446464,8.067926973
Poland,1952,25730551,Europe,61.31,4029.329699,7.410449086,1.787531316,8.301355313
Poland,1957,28235346,Europe,65.77,4734.253019,7.450793114,1.818027842,8.462579236
Poland,1962,30329617,Europe,67.64,5338.752143,7.481866926,1.830203599,8.582747224
Poland,1967,31785378,Europe,69.61,6557.152776,7.502227381,1.842671634,8.78831176
Poland,1972,33039545,Europe,70.85,8006.506993,7.519034058,1.850339855,8.988009864
Poland,1977,34621254,Europe,70.67,9508.141454,7.539342794,1.849235091,9.159903706
Poland,1982,36227381,Europe,71.32,8451.531004,7.559036939,1.853211335,9.042102888
Poland,1987,37740710,Europe,70.98,9082.351172,7.576810066,1.851135995,9.114088378
Poland,1992,38370697,Europe,70.99,7738.881247,7.583999688,1.851197176,8.954012414
Poland,1997,38654957,Europe,72.75,10159.58368,7.587205194,1.861832998,9.226172744
Poland,2002,38625976,Europe,74.67,12002.23908,7.586879466,1.873146151,9.392848501
Poland,2007,38518241,Europe,75.563,15389.92468,7.585666446,1.878309192,9.641468333
Portugal,1952,8526050,Europe,59.82,3068.319867,6.930747875,1.776846409,8.028885416
Portugal,1957,8817650,Europe,61.51,3774.571743,6.945352856,1.788945727,8.23604221
Portugal,1962,9019800,Europe,64.39,4727.954889,6.955196908,1.808818425,8.461248018
Portugal,1967,9103000,Europe,66.6,6361.517993,6.959184543,1.823474229,8.758022306
Portugal,1972,8970450,Europe,69.26,9022.247417,6.95281423,1.840482487,9.107448741
Portugal,1977,9662600,Europe,70.41,10172.48572,6.985094002,1.847634344,9.227441876
Portugal,1982,9859650,Europe,72.77,11753.84291,6.993861499,1.861952375,9.371935522
Portugal,1987,9915289,Europe,74.06,13039.30876,6.996305377,1.869583708,9.475723825
Portugal,1992,9927680,Europe,74.86,16207.26663,6.99684777,1.874249823,9.693214978
Portugal,1997,10156415,Europe,75.97,17641.03156,7.006740438,1.880642126,9.777982806
Portugal,2002,10433867,Europe,77.29,19970.90787,7.018445296,1.888123307,9.902031887
Portugal,2007,10642836,Europe,78.098,20509.64777,7.02705737,1.892639912,9.928650677
Puerto Rico,1952,2227000,Americas,64.28,3081.959785,6.347720217,1.808075868,8.033320967
Puerto Rico,1957,2260000,Americas,68.54,3907.156189,6.354108439,1.8359441,8.270565071
